,candidate_name,cycle,modeldate,pct_median_adjusted,state
380,George Bush,1992.0,11.0,25.674035999999997,Rhode Island
381,Bill Clinton,1992.0,9.0,34.4378467,South Carolina
382,Bill Clinton,1992.0,10.0,34.773657903225796,South Carolina
383,Bill Clinton,1992.0,11.0,34.39408633333333,South Carolina
384,George Bush,1992.0,9.0,42.20762593333333,South Carolina
385,George Bush,1992.0,10.0,40.85977845161289,South Carolina
386,George Bush,1992.0,11.0,41.38743333333333,South Carolina
387,Bill Clinton,1992.0,9.0,39.94634456666665,South Dakota
388,Bill Clinton,1992.0,10.0,37.5481240967742,South Dakota
389,Bill Clinton,1992.0,11.0,35.454028,South Dakota
390,George Bush,1992.0,9.0,34.62977736666666,South Dakota
391,George Bush,1992.0,10.0,32.39232648387096,South Dakota
392,George Bush,1992.0,11.0,33.008674000000006,South Dakota
393,Bill Clinton,1992.0,9.0,46.17662506666666,Tennessee
394,Bill Clinton,1992.0,10.0,45.497420806451615,Tennessee
395,Bill Clinton,1992.0,11.0,43.96998033333333,Tennessee
396,George Bush,1992.0,9.0,34.11059136666667,Tennessee
397,George Bush,1992.0,10.0,33.3589530967742,Tennessee
398,George Bush,1992.0,11.0,36.70458566666667,Tennessee
399,Bill Clinton,1992.0,9.0,38.34502249999999,Texas
400,Bill Clinton,1992.0,10.0,36.753696193548386,Texas
401,Bill Clinton,1992.0,11.0,36.556585333333345,Texas
402,George Bush,1992.0,9.0,35.38317333333333,Texas
403,George Bush,1992.0,10.0,34.55565790322581,Texas
404,George Bush,1992.0,11.0,37.95704466666667,Texas
405,Bill Clinton,1992.0,9.0,29.96574833333333,Utah
406,Bill Clinton,1992.0,10.0,25.91899725806452,Utah
407,Bill Clinton,1992.0,11.0,23.81629266666667,Utah
408,George Bush,1992.0,9.0,46.1229264,Utah
409,George Bush,1992.0,10.0,39.21773403225807,Utah
410,George Bush,1992.0,11.0,39.34353133333333,Utah
411,Bill Clinton,1992.0,9.0,42.968567,Vermont
412,Bill Clinton,1992.0,10.0,43.06150793548387,Vermont
413,Bill Clinton,1992.0,11.0,39.405345,Vermont
414,George Bush,1992.0,9.0,32.305834233333336,Vermont
415,George Bush,1992.0,10.0,27.79126774193548,Vermont
416,George Bush,1992.0,11.0,28.562992999999995,Vermont
417,Bill Clinton,1992.0,9.0,38.263174333333346,Virginia
418,Bill Clinton,1992.0,10.0,36.24138706451613,Virginia
419,Bill Clinton,1992.0,11.0,35.367503,Virginia
420,George Bush,1992.0,9.0,40.914376700000005,Virginia
421,George Bush,1992.0,10.0,37.69635696774193,Virginia
422,George Bush,1992.0,11.0,40.481625,Virginia
423,Bill Clinton,1992.0,9.0,45.58333446666666,Washington
424,Bill Clinton,1992.0,10.0,45.90889012903226,Washington
425,Bill Clinton,1992.0,11.0,42.46446066666667,Washington
426,George Bush,1992.0,9.0,33.77805456666666,Washington
427,George Bush,1992.0,10.0,30.043799548387106,Washington
428,George Bush,1992.0,11.0,29.66821066666667,Washington
429,Bill Clinton,1992.0,9.0,45.52210450000001,West Virginia
430,Bill Clinton,1992.0,10.0,46.72942325806451,West Virginia
431,Bill Clinton,1992.0,11.0,45.335365,West Virginia
432,George Bush,1992.0,9.0,35.253238433333344,West Virginia
433,George Bush,1992.0,10.0,30.31351816129032,West Virginia
434,George Bush,1992.0,11.0,29.39564733333333,West Virginia
435,Bill Clinton,1992.0,9.0,47.05369306666668,Wisconsin
436,Bill Clinton,1992.0,10.0,41.688872870967764,Wisconsin
437,Bill Clinton,1992.0,11.0,38.76593233333333,Wisconsin
438,George Bush,1992.0,9.0,32.97190426666666,Wisconsin
439,George Bush,1992.0,10.0,31.53428293548387,Wisconsin
440,George Bush,1992.0,11.0,31.967831,Wisconsin
441,Bill Clinton,1992.0,9.0,28.14232025,Wyoming
442,Bill Clinton,1992.0,10.0,28.480534870967745,Wyoming
443,Bill Clinton,1992.0,11.0,28.983953999999997,Wyoming
444,George Bush,1992.0,9.0,34.10946225,Wyoming
445,George Bush,1992.0,10.0,33.404080580645164,Wyoming
446,George Bush,1992.0,11.0,34.25411666666667,Wyoming
447,Bill Clinton,1996.0,9.0,40.518827566666666,Alabama
448,Bill Clinton,1996.0,10.0,40.76536329032257,Alabama
449,Bill Clinton,1996.0,11.0,40.999200200000004,Alabama
450,Bob Dole,1996.0,9.0,45.73440976666666,Alabama
451,Bob Dole,1996.0,10.0,45.410314193548395,Alabama
452,Bob Dole,1996.0,11.0,46.6710146,Alabama
453,Bill Clinton,1996.0,9.0,39.468130200000004,Alaska
454,Bill Clinton,1996.0,10.0,36.126775032258074,Alaska
455,Bill Clinton,1996.0,11.0,34.405887,Alaska
456,Bob Dole,1996.0,9.0,45.79350903333332,Alaska
457,Bob Dole,1996.0,10.0,44.695639516129035,Alaska
458,Bob Dole,1996.0,11.0,44.151979,Alaska
459,Bill Clinton,1996.0,9.0,45.15461203333335,Arizona
460,Bill Clinton,1996.0,10.0,45.45023332258065,Arizona
461,Bill Clinton,1996.0,11.0,44.89116740000001,Arizona
462,Bob Dole,1996.0,9.0,38.15053590000001,Arizona
463,Bob Dole,1996.0,10.0,37.17464338709677,Arizona
464,Bob Dole,1996.0,11.0,38.1612874,Arizona
